video_id,video_url,date_time,pinned,views,likes,comments,caption,privacy
7378745248480070920,https://www.tiktok.com/@shawnlemuel/video/7378745248480070920,"Jun 10, 2024, 1:40 PM",No,967,27,4,Sa wakas alam na namin kung ano ang omakase. Every week they fly their stock from Japan kaya rest assured na fresh and japanese ang ingredients. Salamat ulit pare @RodTrip (Rodel) make sure na i follo...,N/A
7377716159707090184,https://www.tiktok.com/@shawnlemuel/video/7377716159707090184,"Jun 7, 2024, 7:06 PM",No,1165,30,6,Would you spend $128++ for an unforgettable omakase experience? This was a 12 course meal which left us bursting with flavours and memories. (Basically busog sa pagkain at chismis) Each round is well ...,N/A
7377614223679048978,https://www.tiktok.com/@shawnlemuel/video/7377614223679048978,"Jun 7, 2024, 12:31 PM",No,959,41,0,"The broth is flown in from taiwan, the noodles are bespoke and wxclusively hand made, the beef is marinated and cooked for many hours, and the pankcake is oh so good 🤤#shawndabi #sgphils🇸🇬🇵🇭 #sgphtikt...",N/A
7377292918182137096,https://www.tiktok.com/@shawnlemuel/video/7377292918182137096,"Jun 6, 2024, 3:44 PM",No,885,24,0,Paano hindi maligaw sa Singapore? #shawndabi #howto #ofw #OFWSINGAPORE #ofwlifereels #ofwlife #mrt #singapore #sgphils🇸🇬🇵🇭 #sgphtiktokers🇸🇬🇵🇭 @Lai Lai Taiwan Dining,N/A
7376798205268200722,https://www.tiktok.com/@shawnlemuel/video/7376798205268200722,"Jun 5, 2024, 7:44 AM",No,1228,32,3,Matcha Cacao Bing Soo: 🍵🍫 Or Avocado Bing Soo: 🥑🍧 ??? #shawndabi #sgfoodie #sgfoodies #whattoeat #whattoeatsg #planadessertcafe @PlanAdessert,N/A
7376501331453906194,https://www.tiktok.com/@shawnlemuel/video/7376501331453906194,"Jun 4, 2024, 12:32 PM",No,838,35,9,Eto na ang first and last video guide kung paano mag order ng kape! What next kaya? #shawndabi #sgfoodie #sgfoodies #whattoeat #creatorsearchinsights #whattoeatsg #sgphils🇸🇬🇵🇭 #kape #kapetayo #kopi,N/A
7376128672220155154,https://www.tiktok.com/@shawnlemuel/video/7376128672220155154,"Jun 3, 2024, 12:26 PM",No,41K,599,66,Anyone else looking for the best filipino lechon in SG? #shawndabi #sgfoodie #sgfoodies #whattoeat #whattoeatsg #sgphils🇸🇬🇵🇭 #lechon @DON LECHON,N/A
7375761669374397703,https://www.tiktok.com/@shawnlemuel/video/7375761669374397703,"Jun 2, 2024, 12:42 PM",No,969,40,5,Save na ito para maalala kung saan mag gimik next time when in SG #shawndabi #donlechon #planadessert #sgfoodie #sgfoodies #whattoeat #whattoeatsg #sgphils🇸🇬🇵🇭 #sgphtiktokers🇸🇬🇵🇭 #creatorsearchinsight...,N/A
7375326301042904338,https://www.tiktok.com/@shawnlemuel/video/7375326301042904338,"Jun 1, 2024, 8:33 AM",No,1523,37,0,"This might be the only Chinese Dessert store in 1 Utama 😂, hence calling it the best chinese dessert in 1 Utama may not be entirely wrong😛 After an hour of malling and getting a haircut, the usual out...",N/A
7375013583639366920,https://www.tiktok.com/@shawnlemuel/video/7375013583639366920,"May 31, 2024, 12:19 PM",No,1515,35,0,Kopi Siew Dai = Kape na may less evaporated milk. #shawndabi #sgfoodie #sgfoodies #wheretoeatkl #whattoeatkl #tutorial #language #chinese #sgphils🇸🇬🇵🇭 #sgkl #pinoytiktok #creatorsearchinsights #capito...,N/A
7375001904474098951,https://www.tiktok.com/@shawnlemuel/video/7375001904474098951,"May 31, 2024, 11:34 AM",No,1497,21,0,"If you are a kaya toast lover, this post is for you. Kaya toast is a simple yet satisfying dish, consisting of two slices of toasted bread with kaya, a traditional spread made from a heavenly blend of...",N/A
7374650932589595912,https://www.tiktok.com/@shawnlemuel/video/7374650932589595912,"May 30, 2024, 12:52 PM",No,2193,22,1,"This might be the only Chinese Dessert store in OneUtama 😂, hence calling it the best chinese dessert in OneUtama may not be entirely wrong😛 After an hour of malling and getting a haircut, the usual o...",N/A
7374598412810915079,https://www.tiktok.com/@shawnlemuel/video/7374598412810915079,"May 30, 2024, 9:28 AM",No,1340,44,2,This may be the best hokkien mee I have ever had. Anyone tried this yet? #shawndabi #sgfoodie #sgfoodies #wheretoeatsg #whattoeatsg #hokkienmee #uptownhokkienmee,N/A
7374285504847564040,https://www.tiktok.com/@shawnlemuel/video/7374285504847564040,"May 29, 2024, 1:14 PM",No,1503,26,0,The hokkien mee is nicely stir fried with lard… a lot of lard! Prepare to delete all your diet plans because this hokkien mee will make you want to clog up all the arteries… Please wash it down with a...,N/A
7374272951681600786,https://www.tiktok.com/@shawnlemuel/video/7374272951681600786,"May 29, 2024, 12:25 PM",No,1658,45,2,"Is this the most authentic italian gelato in Pavillion, KL? #shawndabi #sgfoodie #sgfoodies #wheretoeatsg #whattoeatsg #venchikl #italian #gelato",N/A
7374009922335362322,https://www.tiktok.com/@shawnlemuel/video/7374009922335362322,"May 28, 2024, 7:24 PM",No,1569,33,0,"Welcome to Kuala Lumpur Pavillion’s first Venchi store. Since 1878, Venchi has been serving chocolate and gelato as an italian confectionery. Today, I got a chance to try their Azteco Chocolate and Pi...",N/A
7373907392284642567,https://www.tiktok.com/@shawnlemuel/video/7373907392284642567,"May 28, 2024, 12:46 PM",No,4958,62,1,Where to eat korean street food in Singapore? #shawndabi #sgfoodie #sgfoodies #wheretoeatsg #whattoeatsg #creatorsearchinsights @Pocha! Singapore,N/A
7373694900375719175,https://www.tiktok.com/@shawnlemuel/video/7373694900375719175,"May 27, 2024, 11:02 PM",No,1520,20,2,"Honestly this place has been quite outdone online already. But since they invited us for a seafood tasting and my mother loves crab, I thought why not? I’ll take any hate online as long as family enjo...",N/A
7373529463235022087,https://www.tiktok.com/@shawnlemuel/video/7373529463235022087,"May 27, 2024, 12:20 PM",No,1530,29,11,Does anyone know what RIB means? 😅 #creatorsearchinsights #shawndabi #sgfoodie #sgfoodies #wheretoeatsg #whattoeatsg @RIB Soul Food,N/A
7373162321268493576,https://www.tiktok.com/@shawnlemuel/video/7373162321268493576,"May 26, 2024, 12:35 PM",No,1662,22,3,"Credits to Mitch and Agatha for the amazing pictures (in case you ever see this) This is apparently Singapore’s first halal bbq specialty food in Singapore. But how good is it really? To me, the most ...",N/A
7373139888423587090,https://www.tiktok.com/@shawnlemuel/video/7373139888423587090,"May 26, 2024, 11:08 AM",No,35K,506,11,Is this the most authentic Thai food in Orchard? #sgfoodie #sgfoodies #wheretoeatsg #whattoeatsg #shawndabi #koratthaicafe #thaifood #creatorsearchinsights,N/A
7372726354099309832,https://www.tiktok.com/@shawnlemuel/video/7372726354099309832,"May 25, 2024, 8:23 AM",No,1541,47,2,Is this how bak kut teh was created? #sgfoodie #sgfoodies #wheretoeatsg #whattoeatsg #sghawker #shawndabi #creatorsearchinsights,N/A
7372483103178116359,https://www.tiktok.com/@shawnlemuel/video/7372483103178116359,"May 24, 2024, 4:39 PM",No,3001,29,2,"Ba Kut Teh is known to be a remedy for opium withdrawal (a long time ago) as well as an accidental discovery when someone cooking up a soup accidentally dropped a bone into the broth… hence the name, ...",N/A
7372466027113794823,https://www.tiktok.com/@shawnlemuel/video/7372466027113794823,"May 24, 2024, 3:33 PM",No,1037,42,0,Is the best hangout spot in Tanjong Katong? @The Bar Station #creatorsearchinsights #shawndabi #sgfoodie #sgfoodies #wheretoeatsg #whattoeatsg #sgrestaurant #thebarstation,N/A
7372413130183314696,https://www.tiktok.com/@shawnlemuel/video/7372413130183314696,"May 24, 2024, 12:08 PM",No,1326,43,2,Is the the best claypot prawn in Tampines? @woodlandsclaypotprawn @woodlandsclaypotprawntampines @Food Hunter Ph #creatorsearchinsights #shawndabi #sgfoodie #sgfoodies #sgfoodblogger #sgfoodhunt #sgfo...,N/A
7372184234414345490,https://www.tiktok.com/@shawnlemuel/video/7372184234414345490,"May 23, 2024, 9:20 PM",No,1154,20,4,"(Video coming out soon) Hot , sweaty, and very inaccessible, Tampines woodlands claypot prawn is one of the most viral sensations right now. Is it because they invited a lot of influencers to come dow...",N/A
7372098649326636306,https://www.tiktok.com/@shawnlemuel/video/7372098649326636306,"May 23, 2024, 3:47 PM",No,1322,45,0,Is this the best malaysian grilled chicken in Singapore? #shawndabi #sgfoodie #sgfoodies #sgfoodblogger #sgfoodhunt #sgfoodhunter #wheretoeat #sgeats #sgeatwhat #sgfoodtrend #singapore #sglife #sglife...,N/A
7372008758244887826,https://www.tiktok.com/@shawnlemuel/video/7372008758244887826,"May 23, 2024, 9:59 AM",No,1823,41,2,Today I tried Malaysian Grilled Chicken with Adrian aka @Food Hunter Ph at @Perghchicks . You can find this restaurant at this address which is less than 5 minutes walk from bugis mrt exit B 23 Bali L...,N/A
7371653025846349074,https://www.tiktok.com/@shawnlemuel/video/7371653025846349074,"May 22, 2024, 10:58 AM",No,2803,71,1,The egg deserves a special mention as well as the mustard dip! @ROAST PARADISE #shawndb #sgfoodie #sgfoodies #sgfoodblogger #sgfoodhunt #sgfoodhunter #wheretoeat #sgeats #sgeatwhat #sgfoodtrend #singa...,N/A
7371301475047329032,https://www.tiktok.com/@shawnlemuel/video/7371301475047329032,"May 21, 2024, 12:14 PM",No,3914,71,5,Replying to @DR-Review Is this the only Chinese Korean store in Tanjong Pagar? #tanjongpagar #100am #shawndabi #foodfestontiktok #sgfoodie #sgfoodies #sgtiktok #tiktoksg #tiktoksingapore #sgfoodblogge...,N/A
7371032204476042503,https://www.tiktok.com/@shawnlemuel/video/7371032204476042503,"May 20, 2024, 6:49 PM",No,1044,32,2,"Juicy meats, relaxing ambience, and great company can be found here… #shawndabi #foodfestontiktok #sgfoodie #sgfoodies #sgtiktok #tiktoksg #tiktoksingapore #sgfoodblogger #pinoysg #ofwsg #sgfoodhunt #...",N/A
7370273216553700626,https://www.tiktok.com/@shawnlemuel/video/7370273216553700626,"May 18, 2024, 5:44 PM",No,4077,55,6,Second Serving near Tai Seng MRT for the adobo 😄 @Second Serving Singapore #shawndabi #foodfestontiktok #sgfoodie #sgfoodies #sgtiktok #tiktoksg #tiktoksingapore #sgfoodblogger #pinoysg #ofwsg #sgfood...,N/A
7369812551099632904,https://www.tiktok.com/@shawnlemuel/video/7369812551099632904,"May 17, 2024, 11:56 AM",No,9744,272,6,"This is how to get a free taho or more with a purchase using their QR code, also their taho is only $3! #shawndabi #foodfestontiktok #sgfoodie #sgfoodies #sgtiktok #tiktoksg #tiktoksingapore #sgfoodbl...",N/A
7369449621417970951,https://www.tiktok.com/@shawnlemuel/video/7369449621417970951,"May 16, 2024, 12:28 PM",No,974,39,5,"🌟 Savor the exquisite Char Siew Curry Mama, indulge in the tender Braised Broccoli & Shimeji Mushrooms, and don’t miss the Roast Paradise Don. 🥦🍄 Experience the crunch of Golden Lotus Roots Crisps, th...",N/A
7369081164159569170,https://www.tiktok.com/@shawnlemuel/video/7369081164159569170,"May 15, 2024, 12:38 PM",No,952,55,0,Did you know about this place? @Mr Khemistry @XiaoDi CharcoalRoastedDelights #xiaodicharcoalroasteddelights #shawndabi #mrkhemistry #foodiesg #whattoeat,N/A
7368705355599072530,https://www.tiktok.com/@shawnlemuel/video/7368705355599072530,"May 14, 2024, 12:20 PM",No,52K,1822,2,Did you know that Tamoya Udon & Tempura at SingPost Centre is the only spot in town where you can indulge in the unique fusion of Italian and Japanese cuisine with their Carbonara Udon? 🍜✨ This creamy...,N/A
7368326816966167815,https://www.tiktok.com/@shawnlemuel/video/7368326816966167815,"May 13, 2024, 11:51 AM",No,1865,38,0,"🎥 Did you know that iCON STEAK, the new Western food hotspot in Ang Mo Kio, is all about bringing hotel-standard dining to the masses? 🍽 🔥 Sam and David, the talented brothers behind iCON STEAK, have ...",N/A
7368031574178286855,https://www.tiktok.com/@shawnlemuel/video/7368031574178286855,"May 12, 2024, 4:45 PM",No,863,40,4,"Did you know that Woodlands Claypot Prawn, nestled within Marsiling Industrial Estate, proudly claims to be Singapore’s first eatery to introduce charcoal claypot prawns? 🦐🔥 Their menu is delightfully...",N/A
7367963716974841106,https://www.tiktok.com/@shawnlemuel/video/7367963716974841106,"May 12, 2024, 12:22 PM",No,971,44,2,"Did you know that Wanton Fu at ARC 380 is a treasure trove of culinary delights, where home-crafted dumplings and ngoh hiang are just the beginning of the story? 🥟✨ Indulge in their Signature Wanton F...",N/A
7367152803703229714,https://www.tiktok.com/@shawnlemuel/video/7367152803703229714,"May 10, 2024, 7:55 AM",No,19K,308,22,"Did you know that western food in Singapore is a delightful blend of Hainanese influence and British flavors? 🇸🇬🍔 Our colonial past has left a tasty legacy, and today, I’m excited to share some mouthw...",N/A
7366872740998958343,https://www.tiktok.com/@shawnlemuel/video/7366872740998958343,"May 9, 2024, 1:48 PM",No,822,45,2,"Did you know that memory is a fascinating aspect of our lives? It’s like a treasure chest filled with moments, emotions, and experiences. But sometimes, that chest can become a bit rusty. 🧠 LHWY intro...",N/A
7366618007398911250,https://www.tiktok.com/@shawnlemuel/video/7366618007398911250,"May 8, 2024, 9:20 PM",No,925,38,1,"Did you know that hazelnuts and cacao, the main ingredients in vegan sugar-free hazelnut spread, are loaded with antioxidants that reduce inflammation in the body? 🌰🍫 Now, let’s take you to the World ...",N/A
7365734322214620423,https://www.tiktok.com/@shawnlemuel/video/7365734322214620423,"May 6, 2024, 12:11 PM",No,2590,52,3,"This was an authentic taiwanese dining experience. As filipinos, we were worried at first about the lack of rice but the richness of the seafood porridge took the 6 of us by surprise! Everyone left fe...",N/A
7341300763496385799,https://www.tiktok.com/@shawnlemuel/video/7341300763496385799,"Mar 1, 2024, 3:56 PM",No,1042,15,4,This small bag can carry all your content creation equipment! How to shoot Food Content? Pro Tips 1. Use a portable light. 2. Use a portable microphone. 3. Organise it in a small bag 4. Enjoy the food...,N/A
7339800242264558855,https://www.tiktok.com/@shawnlemuel/video/7339800242264558855,"Feb 26, 2024, 2:53 PM",No,1002,21,2,How to make great looking food videos? (How to deal with negative people) #shawndabi #photoolex #tofulight #singapore #learnontiktok #fyp #sgfyp #sgwhattoeat #sgfoodie #foodiesg,N/A
7338441045715258642,https://www.tiktok.com/@shawnlemuel/video/7338441045715258642,"Feb 22, 2024, 10:59 PM",No,999,23,0,How to create quality content? One way is through good audio! It’s very important for our customers to understand the message that we want to convey so that they start to buy! #shawndabi #ulanzi #sing...,N/A
7331258705482239240,https://www.tiktok.com/@shawnlemuel/video/7331258705482239240,"Feb 3, 2024, 2:28 PM",No,933,15,0,What is the best fall detector? #silvercaresolutions #kelvintan #singapore #smarthealth #smart #health #iot #fyp #AIinhealthcare #elderlycare #healthtech #innovationincare #singaporehealthcare #techfo...,N/A
7330896197084777736,https://www.tiktok.com/@shawnlemuel/video/7330896197084777736,"Feb 2, 2024, 3:01 PM",No,890,15,0,Daily medical check up with no programming needed and installation provided… free for the first month! Comment below to indicate your interest! #shawndabi #silvercaresolutions #homeautosolutions #sing...,N/A
7330154904553590023,https://www.tiktok.com/@shawnlemuel/video/7330154904553590023,"Jan 31, 2024, 3:04 PM",No,1378,50,4,"How to maintain eye health? Using BenQ's USB-C connectivity, USB hub and height adjustment! Please click the link in bio to order yours! #benq #GW2790QT #learnontiktok #workspacegoals #programming #mo...",N/A
7330048203062103303,https://www.tiktok.com/@shawnlemuel/video/7330048203062103303,"Jan 31, 2024, 8:11 AM",No,14K,71,0,How to maintain eye health? Using BenQ's Eye-Care tech and Brightness Intelligence! Please click the link in bio to order yours! #benq #GW2790QT #learnontiktok #workspacegoals #programming #monitor #p...,N/A
7329708586005794055,https://www.tiktok.com/@shawnlemuel/video/7329708586005794055,"Jan 30, 2024, 10:12 AM",No,13K,59,4,How do we take care of our eyes? Using BenQ's Eye-Care Programming Monitor with Coding Mode! Please click the link in bio to order yours! #benq #GW2790QT #learnontiktok #health #programming #monitor #...,N/A
7328316502317321474,https://www.tiktok.com/@shawnlemuel/video/7328316502317321474,"Jan 28, 2024, 3:00 PM",No,1013,7,0,What is inulin powder used for? Follow @gav_lim76 for more exciting livestreams! Follow @unitednature for better health! #cny2024 #unitednaturesg #health #singapore #learnontiktok #inulin #ebody #ebod...,N/A
7328311254072757505,https://www.tiktok.com/@shawnlemuel/video/7328311254072757505,"Jan 27, 2024, 3:00 PM",No,803,9,0,How good is swedish water? Follow @gav_lim76 for more exciting livestreams! Follow @unitednature for better health! #cny2024 #unitednaturesg #health #singapore #learnontiktok #ÅreWater #water #swedish...,N/A
7328310726412602626,https://www.tiktok.com/@shawnlemuel/video/7328310726412602626,"Jan 26, 2024, 3:48 PM",No,306,4,0,How to alleviate constipation? #cny2024 #unitednaturesg #health #singapore #learnontiktok #inulin #ebody #ebodytreatment #constipation,N/A
7319648061645393160,https://www.tiktok.com/@shawnlemuel/video/7319648061645393160,"Jan 3, 2024, 7:33 AM",No,772,16,0,Hanap buhay! #phtok #singapore #philippines #sidehustle #income #learnontiktok #fyp,N/A
7318551264571165970,https://www.tiktok.com/@shawnlemuel/video/7318551264571165970,"Dec 31, 2023, 8:37 AM",No,792,39,2,How to turn your passion into profit? #shawndabi #singapore #sgtiktok #sidehustle #fyp #income #learnontiktok #learningisfun,N/A
7317200881672310024,https://www.tiktok.com/@shawnlemuel/video/7317200881672310024,"Dec 27, 2023, 5:16 PM",No,837,26,0,How to use AI to earn side income? #shawndabi #across #singapore #sgtiktok #phtiktok,N/A
7316794491564723474,https://www.tiktok.com/@shawnlemuel/video/7316794491564723474,"Dec 26, 2023, 2:59 PM",No,761,13,0,How to earn side income? #shawndabi #yakun #nomieo #nomieotoiletpaper #sidehustle #income,N/A
7309435811395603719,https://www.tiktok.com/@shawnlemuel/video/7309435811395603719,"Dec 6, 2023, 7:04 PM",No,2748,13,1,How to make fluffy sponge cake? #fyp #foodiesg #sgfoodies #mowesmarthome #fluffy #spongecake,N/A
7306307776857263367,https://www.tiktok.com/@shawnlemuel/video/7306307776857263367,"Nov 28, 2023, 8:45 AM",No,2678,20,0,What to drink on Hanoi? (Lime Coffee 🍋☕️) #fyp #travel #traveltiktok #foodiesg #sgfoodies #vietnam #hanoi #singapore #coffee #eggcoffee #,N/A
7306031582031203591,https://www.tiktok.com/@shawnlemuel/video/7306031582031203591,"Nov 27, 2023, 2:54 PM",No,2406,33,2,Where to eat in hanoi? #fyp #travel #traveltiktok #foodiesg #sgfoodies #vietnam #hanoi #singapore,N/A
7305597242143001864,https://www.tiktok.com/@shawnlemuel/video/7305597242143001864,"Nov 26, 2023, 10:48 AM",No,919,10,0,What to drink if you are in hanoi? Egg Coffee! 🥚☕️ #fyp #travel #traveltiktok #foodiesg #sgfoodies #vietnam #hanoi #singapore #coffee #eggcoffee,N/A
7305182109621095688,https://www.tiktok.com/@shawnlemuel/video/7305182109621095688,"Nov 25, 2023, 7:57 AM",No,2094,30,2,Where to eat in hanoi? #fyp #travel #traveltiktok #foodiesg #sgfoodies #vietnam #food,N/A
7304439956091555079,https://www.tiktok.com/@shawnlemuel/video/7304439956091555079,"Nov 23, 2023, 7:57 AM",No,712,5,0,😁 #hanoi #fyp #travel #traveltiktok #vlog,N/A
7304128036763454738,https://www.tiktok.com/@shawnlemuel/video/7304128036763454738,"Nov 22, 2023, 11:47 AM",No,179K,3688,54,Thank you Chef Marco for the kind advice 😁 #hanoi #fyp,N/A
7291305409409731847,https://www.tiktok.com/@shawnlemuel/video/7291305409409731847,"Oct 18, 2023, 10:28 PM",No,1131,24,0,Happy Feasting! #shawndabi #singapore #keppelbaysingapore #yacht #foodiesg,N/A
7221733999532625154,https://www.tiktok.com/@shawnlemuel/video/7221733999532625154,"Apr 14, 2023, 10:56 AM",No,921,24,2,How many devices do you use daily?#singapore #wheretobuy #Tessan #TravelAdapter #TravelTips #TravelMustHave,N/A
7210421145839865089,https://www.tiktok.com/@shawnlemuel/video/7210421145839865089,"Mar 23, 2023, 9:00 AM",No,1373,15,0,#shawndb #cebu #palawan #singapore #sgfoodie #sgph #travel #vlog #travel #wanderlust #wheretogo,N/A
7210393884797472001,https://www.tiktok.com/@shawnlemuel/video/7210393884797472001,"Mar 22, 2023, 9:00 AM",No,965,14,0,#shawndb #travel #vlog #wheretogo #cebu #palawan #diving #eating #foodie #singapore #philippines #sgfoodie #sgphotography #beautiful #nature,N/A
7210393894477942017,https://www.tiktok.com/@shawnlemuel/video/7210393894477942017,"Mar 21, 2023, 9:00 AM",No,906,34,2,#shawndb #travel #vlog #wheretogo #cebu #palawan #diving #eating #foodie #singapore #philippines #sgfoodie #sgph #waterfall #tumalog #nature,N/A
7210393672888651010,https://www.tiktok.com/@shawnlemuel/video/7210393672888651010,"Mar 20, 2023, 9:00 AM",No,861,45,0,#shawndb #travel #vlog #wheretogo #cebu #palawan #diving #eating #foodie #singapore #philippines #sgfoodie #sgph #cebupacific,N/A
7210393704878591233,https://www.tiktok.com/@shawnlemuel/video/7210393704878591233,"Mar 19, 2023, 9:00 AM",No,878,18,0,#shawndb #travel #vlog #wheretogo #cebu #palawan #diving #eating #foodie #singapore #philippines #sgfoodie #sgphotography #palawan,N/A
7210392749869108482,https://www.tiktok.com/@shawnlemuel/video/7210392749869108482,"Mar 18, 2023, 9:00 AM",No,1335,70,0,#shawndb #travel #vlog #wheretogo #cebu #palawan #diving #eating #foodie #singapore #philippines #sgfoodie #sgph #oyster #lonng #snail #exoticfood,N/A
7210392666918489346,https://www.tiktok.com/@shawnlemuel/video/7210392666918489346,"Mar 17, 2023, 9:00 AM",No,894,62,0,#shawndb #travel #vlog #wheretogo #cebu #palawan #diving #eating #foodie #singapore #philippines #sgfoodie #sgph #zipline @dzelous,N/A
7210392113282813185,https://www.tiktok.com/@shawnlemuel/video/7210392113282813185,"Mar 16, 2023, 9:00 AM",No,1861,31,1,#shawndb #travel #vlog #wheretogo #cebu #palawan #diving #eating #foodie #singapore #philippines #sgfoodie #sgph #undergroundriver #palawan,N/A
7210392213061111042,https://www.tiktok.com/@shawnlemuel/video/7210392213061111042,"Mar 15, 2023, 9:00 AM",No,867,29,0,#shawndb #travel #vlog #wheretogo #cebu #palawan #diving #eating #foodie #singapore #philippines #sgfoodie #sgph #lechon #bbq #mountain,N/A
7210391508132973826,https://www.tiktok.com/@shawnlemuel/video/7210391508132973826,"Mar 14, 2023, 9:26 PM",No,2419,64,3,#shawndb #travel #vlog #wheretogo #cebu #palawan #diving #eating #foodie #singapore #philippines #sgfoodie #sgph,N/A
7208188919282732289,https://www.tiktok.com/@shawnlemuel/video/7208188919282732289,"Mar 8, 2023, 10:54 PM",No,1313,51,8,Join us for our livestream tomorrow At Suntec's IT Fair! #ecoflow #livestream #suntec #itshow #fair #singapore #shawndb,N/A
7206320180543196417,https://www.tiktok.com/@shawnlemuel/video/7206320180543196417,"Mar 3, 2023, 10:02 PM",No,4205,30,2,Head over to @Metapod Singapore to get yours! #whereto #buy #divoom #pixoo #slingbag,N/A
7205033908348439810,https://www.tiktok.com/@shawnlemuel/video/7205033908348439810,"Feb 28, 2023, 10:51 AM",No,1578,10,1,Head over to @Metapod Singapore... I heard they have exciting new items 😛 #whereto #buy #techproducts #warranty #local,N/A
7204856731111836930,https://www.tiktok.com/@shawnlemuel/video/7204856731111836930,"Feb 27, 2023, 11:23 PM",No,4797,37,5,Come and remit here for a chance to get free groceries and vouchers! #remit #money #whereto #howto #singapore #westernunion,N/A
7204684645579934978,https://www.tiktok.com/@shawnlemuel/video/7204684645579934978,"Feb 27, 2023, 12:16 PM",No,1857,30,1,Get yours over at @Metapod Singapore! #wheretobuy #divoomditoo #buetoothspeaker #cute #metapodsg,N/A
7204248636753038594,https://www.tiktok.com/@shawnlemuel/video/7204248636753038594,"Feb 26, 2023, 8:04 AM",No,1357,12,0,I was referring to the bose 😁. Head over to @Metapod Singapore to get yours 😁 #wheretobuy #noisecancelling #wirelessearbuds #bose #sennheiser #metapodsg,N/A
7203963702637317378,https://www.tiktok.com/@shawnlemuel/video/7203963702637317378,"Feb 25, 2023, 1:38 PM",No,3862,46,1,Head over to @Metapod Singapore to get either one! I'll be livestreaming tonight there too! #wheretobuy #wirelessearbuds #sennheiser #bose #noisecancelling,N/A
7203885239423323394,https://www.tiktok.com/@shawnlemuel/video/7203885239423323394,"Feb 25, 2023, 8:34 AM",No,1941,40,0,"Grab yours at @Metapod Singapore! By the way, we're going live tonight! #metapodsg #wheretobuy #fitness #tiktokshop #sonyfloatrun",N/A
7203514031196359941,https://www.tiktok.com/@shawnlemuel/video/7203514031196359941,"Feb 24, 2023, 8:33 AM",No,3938,44,0,Head over to @Metapod Singapore to get yours! #wheretobuy #sonyfloatrun #wirelessearbuds #metapodsg #singapore,N/A
7203262519572466949,https://www.tiktok.com/@shawnlemuel/video/7203262519572466949,"Feb 23, 2023, 4:17 PM",No,1313,19,0,Head over to @metapodsg to get one for yourself! #wheretobuy #sonyfloatrun #wirelessearbuds #metapodsg,N/A
7203001918157753606,https://www.tiktok.com/@shawnlemuel/video/7203001918157753606,"Feb 22, 2023, 11:26 PM",No,4243,41,0,Why tho? 🤔,N/A
7202490303096409345,https://www.tiktok.com/@shawnlemuel/video/7202490303096409345,"Feb 21, 2023, 2:20 PM",No,19K,19,4,We love our living room now 😍 #wheretobuy #ledlights #cozy #tiktokshop #singapore,N/A
7202489611128491265,https://www.tiktok.com/@shawnlemuel/video/7202489611128491265,"Feb 21, 2023, 2:18 PM",No,5326,21,0,We spent awhile looking for a bathroom mat and we chanced upon this! #wheretobuy #doormat #bathroommat #singapore #solution,N/A
7201403718405803265,https://www.tiktok.com/@shawnlemuel/video/7201403718405803265,"Feb 18, 2023, 4:04 PM",No,6398,61,2,Isn't smooth video so much better? #wheretobuy #gimbal #phonegimbal #phoneholder #cameraequipment,N/A
7201401678686407938,https://www.tiktok.com/@shawnlemuel/video/7201401678686407938,"Feb 18, 2023, 3:56 PM",No,846,7,0,What's your favorite drink? #wheretobuy #birdnest #lychee #oolong #collagen,N/A
7201399254429043970,https://www.tiktok.com/@shawnlemuel/video/7201399254429043970,"Feb 18, 2023, 3:47 PM",No,1076,8,1,What's your favorite go bag? #wheretobuy #bag #gobag #waterproof #convenient,N/A
7201192471752133890,https://www.tiktok.com/@shawnlemuel/video/7201192471752133890,"Feb 18, 2023, 2:24 AM",No,10K,51,3,Don't be scared by the silicone! it's perfectly safe and use able. useful for travelling! #wheretobuy #electrickettle #portable #singapore,N/A
7201191847509740802,https://www.tiktok.com/@shawnlemuel/video/7201191847509740802,"Feb 18, 2023, 2:22 AM",No,329,5,0,"This is a solid purchase, my teeth feel clean! #wheretobuy #electrictoothbrush #singapore #convenient #toothbrush",N/A
7201190563683618050,https://www.tiktok.com/@shawnlemuel/video/7201190563683618050,"Feb 18, 2023, 2:17 AM",No,124K,572,31,"If i had one size larger, I'm sure the experience would have been better, so do order the correct size! #wheretobuy #slippers #comfortable #singapore #posee",N/A
7196277027140406529,https://www.tiktok.com/@shawnlemuel/video/7196277027140406529,"Feb 4, 2023, 8:30 PM",No,5104,23,2,Have you decided where to spend #valentinesday yet? Follow @Chef Nicke Wong for inquiries! #shawndabi #chefnickewong #sentosa,N/A
7196214999684058370,https://www.tiktok.com/@shawnlemuel/video/7196214999684058370,"Feb 4, 2023, 6:00 PM",No,36K,939,12,DId you know about #smarthome and #automation ? #shawndabi #singapore #homeautosolutions Follow @homeautosg for more info!,N/A
7191048657343499522,https://www.tiktok.com/@shawnlemuel/video/7191048657343499522,"Jan 21, 2023, 6:21 PM",No,2829,25,2,Which product would you like to see next? #CNY2023 #review #noisecancelling #wirelessearbuds #singapore #wheretobuy,N/A
7191048069679566082,https://www.tiktok.com/@shawnlemuel/video/7191048069679566082,"Jan 21, 2023, 6:19 PM",No,2186,18,0,Which product would you like to see next? #CNY2023 #review #noisecancelling #wirelessearbuds #singapore #wheretobuy,N/A
