Video ID,Video URL,Date Posted,Caption,Views,Likes,Comments,Shawn Seconds,Total Seconds,Dominant Emotion,Emotion Confidence,Day Uploaded,Screen Time Percentage,Engagement Rate,Like-to-Comment Ratio,Weekday vs. Weekend Upload,Time Since Upload,Views per Day,Processed,Dominant_Topic,Topic_Label
7368031574178286855,https://www.tiktok.com/@shawnlemuel/video/7368031574178286855,2024-05-12 16:45:00,"Did you know that Woodlands Claypot Prawn, nestled within Marsiling Industrial Estate, proudly claims to be Singapore’s first eatery to introduce charcoal claypot prawns? 🦐🔥 Their menu is delightfully...",863.0,40.0,4.0,2,129.26666666666668,joy,0.8439580798149109,2024-05-12,1.55,5.1,10.0,1,342.0,2.52,"['know', 'woodland', 'claypot', 'prawn', 'nestle', 'marsiling', 'industrial', 'estate', 'claim', 'singapore', 'eatery', 'introduce', 'charcoal', 'claypot', 'prawn', 'menu']",0,singapore_udon_pork
7368326816966167815,https://www.tiktok.com/@shawnlemuel/video/7368326816966167815,2024-05-13 11:51:00,"🎥 Did you know that iCON STEAK, the new Western food hotspot in Ang Mo Kio, is all about bringing hotel-standard dining to the masses? 🍽 🔥 Sam and David, the talented brothers behind iCON STEAK, have ...",1865.0,38.0,0.0,4,75.4,joy,0.6001436710357666,2024-05-13,5.31,2.04,0.0,0,341.0,5.45,"['know', 'icon', 'steak', 'new', 'western', 'food', 'hotspot', 'ang', 'kio', 'bring', 'hotelstandard', 'dining', 'masse', 'sam', 'david', 'talented', 'brother', 'icon', 'steak']",0,singapore_udon_pork
7368705355599072530,https://www.tiktok.com/@shawnlemuel/video/7368705355599072530,2024-05-14 12:20:00,Did you know that Tamoya Udon & Tempura at SingPost Centre is the only spot in town where you can indulge in the unique fusion of Italian and Japanese cuisine with their Carbonara Udon? 🍜✨ This creamy...,52000.0,1822.0,2.0,0,48.0,joy,0.9867885112762452,2024-05-14,0.0,3.51,911.0,0,340.0,152.49,"['know', 'tamoya', 'udon', 'tempura', 'singpost', 'centre', 'spot', 'town', 'indulge', 'unique', 'fusion', 'italian', 'japanese', 'cuisine', 'carbonara', 'udon', 'creamy']",0,singapore_udon_pork
7369081164159569170,https://www.tiktok.com/@shawnlemuel/video/7369081164159569170,2024-05-15 12:38:00,Did you know about this place? @Mr Khemistry @XiaoDi CharcoalRoastedDelights #xiaodicharcoalroasteddelights #shawndabi #mrkhemistry #foodiesg #whattoeat,952.0,55.0,0.0,2,73.06666666666666,joy,0.9919712543487548,2024-05-15,2.74,5.78,0.0,0,339.0,2.8,"['know', 'place', 'khemistry', 'charcoalroasteddelight']",8,follow_kitchen_power
7369449621417970951,https://www.tiktok.com/@shawnlemuel/video/7369449621417970951,2024-05-16 12:28:00,"🌟 Savor the exquisite Char Siew Curry Mama, indulge in the tender Braised Broccoli & Shimeji Mushrooms, and don’t miss the Roast Paradise Don. 🥦🍄 Experience the crunch of Golden Lotus Roots Crisps, th...",974.0,39.0,5.0,1,60.16666666666666,anger,0.6480485200881958,2024-05-16,1.66,4.52,7.8,0,338.0,2.87,"['savor', 'exquisite', 'char', 'siew', 'curry', 'mama', 'indulge', 'tender', 'braise', 'broccoli', 'shimeji', 'mushroom', 'miss', 'roast', 'paradise', 'don', 'experience', 'crunch', 'golden', 'lotus', 'root', 'crisp']",1,mala_follow_grille
7369812551099632904,https://www.tiktok.com/@shawnlemuel/video/7369812551099632904,2024-05-17 11:56:00,"This is how to get a free taho or more with a purchase using their QR code, also their taho is only $3! #shawndabi #foodfestontiktok #sgfoodie #sgfoodies #sgtiktok #tiktoksg #tiktoksingapore #sgfoodbl...",9744.0,272.0,6.0,1,19.9,joy,0.9990168809890748,2024-05-17,5.03,2.85,45.33,0,337.0,28.83,"['free', 'taho', 'purchase', 'code', 'taho']",5,good_singapore_lechon
7370273216553700626,https://www.tiktok.com/@shawnlemuel/video/7370273216553700626,2024-05-18 17:44:00,Second Serving near Tai Seng MRT for the adobo 😄 @Second Serving Singapore #shawndabi #foodfestontiktok #sgfoodie #sgfoodies #sgtiktok #tiktoksg #tiktoksingapore #sgfoodblogger #pinoysg #ofwsg #sgfood...,4077.0,55.0,6.0,1,27.7,joy,0.8796731233596802,2024-05-18,3.61,1.5,9.17,1,336.0,12.1,"['serve', 'tai', 'seng', 'mrt', 'adobo', 'serve', 'singapore']",9,snack_thank_singapore
7371032204476042503,https://www.tiktok.com/@shawnlemuel/video/7371032204476042503,2024-05-20 18:49:00,"Juicy meats, relaxing ambience, and great company can be found here… #shawndabi #foodfestontiktok #sgfoodie #sgfoodies #sgtiktok #tiktoksg #tiktoksingapore #sgfoodblogger #pinoysg #ofwsg #sgfoodhunt #...",1044.0,32.0,2.0,0,36.23333333333333,joy,0.9943090677261353,2024-05-20,0.0,3.26,16.0,0,334.0,3.12,"['juicy', 'meat', 'relax', 'ambience', 'great', 'company', 'find']",5,good_singapore_lechon
7371301475047329032,https://www.tiktok.com/@shawnlemuel/video/7371301475047329032,2024-05-21 12:14:00,Replying to @DR-Review Is this the only Chinese Korean store in Tanjong Pagar? #tanjongpagar #100am #shawndabi #foodfestontiktok #sgfoodie #sgfoodies #sgtiktok #tiktoksg #tiktoksingapore #sgfoodblogge...,3914.0,71.0,5.0,2,27.3,joy,0.961928129196167,2024-05-21,7.33,1.94,14.2,0,333.0,11.72,"['reply', 'review', 'chinese', 'korean', 'store', 'tanjong', 'pagar']",2,singapore_good_mookata
7371653025846349074,https://www.tiktok.com/@shawnlemuel/video/7371653025846349074,2024-05-22 10:58:00,The egg deserves a special mention as well as the mustard dip! @ROAST PARADISE #shawndb #sgfoodie #sgfoodies #sgfoodblogger #sgfoodhunt #sgfoodhunter #wheretoeat #sgeats #sgeatwhat #sgfoodtrend #singa...,2803.0,71.0,1.0,27,62.3,joy,0.9777807593345642,2024-05-22,43.34,2.57,71.0,0,332.0,8.42,"['egg', 'deserve', 'special', 'mention', 'mustard', 'dip', 'paradise']",1,mala_follow_grille
7372098649326636306,https://www.tiktok.com/@shawnlemuel/video/7372098649326636306,2024-05-23 15:47:00,Is this the best malaysian grilled chicken in Singapore? #shawndabi #sgfoodie #sgfoodies #sgfoodblogger #sgfoodhunt #sgfoodhunter #wheretoeat #sgeats #sgeatwhat #sgfoodtrend #singapore #sglife #sglife...,1322.0,45.0,0.0,3,56.13333333333333,joy,0.9737399220466614,2024-05-23,5.34,3.4,0.0,0,331.0,3.98,"['malaysian', 'grill', 'chicken', 'singapore']",0,singapore_udon_pork
7372413130183314696,https://www.tiktok.com/@shawnlemuel/video/7372413130183314696,2024-05-24 12:08:00,Is the the best claypot prawn in Tampines? @woodlandsclaypotprawn @woodlandsclaypotprawntampines @Food Hunter Ph #creatorsearchinsights #shawndabi #sgfoodie #sgfoodies #sgfoodblogger #sgfoodhunt #sgfo...,1326.0,43.0,2.0,1,87.4,joy,0.9980721473693848,2024-05-24,1.14,3.39,21.5,0,330.0,4.01,"['good', 'claypot', 'prawn', 'tampine', 'hunter']",5,good_singapore_lechon
7372466027113794823,https://www.tiktok.com/@shawnlemuel/video/7372466027113794823,2024-05-24 15:33:00,Is the best hangout spot in Tanjong Katong? @The Bar Station #creatorsearchinsights #shawndabi #sgfoodie #sgfoodies #wheretoeatsg #whattoeatsg #sgrestaurant #thebarstation,1037.0,42.0,0.0,2,68.93333333333334,joy,0.997599184513092,2024-05-24,2.9,4.05,0.0,0,330.0,3.13,"['good', 'hangout', 'spot', 'tanjong', 'katong', 'bar', 'station']",2,singapore_good_mookata
7372726354099309832,https://www.tiktok.com/@shawnlemuel/video/7372726354099309832,2024-05-25 08:23:00,Is this how bak kut teh was created? #sgfoodie #sgfoodies #wheretoeatsg #whattoeatsg #sghawker #shawndabi #creatorsearchinsights,1541.0,47.0,2.0,5,50.56666666666667,anger,0.5176287889480591,2024-05-25,9.89,3.18,23.5,1,329.0,4.67,"['bak', 'kut', 'teh', 'create']",4,bak_teh_kut
7373139888423587090,https://www.tiktok.com/@shawnlemuel/video/7373139888423587090,2024-05-26 11:08:00,Is this the most authentic Thai food in Orchard? #sgfoodie #sgfoodies #wheretoeatsg #whattoeatsg #shawndabi #koratthaicafe #thaifood #creatorsearchinsights,35000.0,506.0,11.0,0,10.533333333333331,fear,0.7752196788787842,2024-05-26,0.0,1.48,46.0,1,328.0,106.38,"['authentic', 'thai', 'food', 'orchard']",9,snack_thank_singapore
7373529463235022087,https://www.tiktok.com/@shawnlemuel/video/7373529463235022087,2024-05-27 12:20:00,Does anyone know what RIB means? 😅 #creatorsearchinsights #shawndabi #sgfoodie #sgfoodies #wheretoeatsg #whattoeatsg @RIB Soul Food,1530.0,29.0,11.0,0,14.033333333333331,joy,0.4417456686496734,2024-05-27,0.0,2.61,2.64,0,327.0,4.66,"['know', 'rib', 'mean', 'soul', 'food']",9,snack_thank_singapore
7373907392284642567,https://www.tiktok.com/@shawnlemuel/video/7373907392284642567,2024-05-28 12:46:00,Where to eat korean street food in Singapore? #shawndabi #sgfoodie #sgfoodies #wheretoeatsg #whattoeatsg #creatorsearchinsights @Pocha! Singapore,4958.0,62.0,1.0,0,17.533333333333335,joy,0.8360300660133362,2024-05-28,0.0,1.27,62.0,0,326.0,15.16,"['eat', 'korean', 'street', 'food', 'singapore', 'singapore']",3,singapore_good_food
7374272951681600786,https://www.tiktok.com/@shawnlemuel/video/7374272951681600786,2024-05-29 12:25:00,"Is this the most authentic italian gelato in Pavillion, KL? #shawndabi #sgfoodie #sgfoodies #wheretoeatsg #whattoeatsg #venchikl #italian #gelato",1658.0,45.0,2.0,0,9.266666666666667,anger,0.2915484607219696,2024-05-29,0.0,2.83,22.5,0,325.0,5.09,"['authentic', 'italian', 'gelato', 'pavillion']",2,singapore_good_mookata
7374598412810915079,https://www.tiktok.com/@shawnlemuel/video/7374598412810915079,2024-05-30 09:28:00,This may be the best hokkien mee I have ever had. Anyone tried this yet? #shawndabi #sgfoodie #sgfoodies #wheretoeatsg #whattoeatsg #hokkienmee #uptownhokkienmee,1340.0,44.0,2.0,0,10.6,joy,0.998200297355652,2024-05-30,0.0,3.43,22.0,0,324.0,4.12,"['good', 'hokkien', 'mee', 'try']",6,let_singapore_feature
7375013583639366920,https://www.tiktok.com/@shawnlemuel/video/7375013583639366920,2024-05-31 12:19:00,Kopi Siew Dai = Kape na may less evaporated milk. #shawndabi #sgfoodie #sgfoodies #wheretoeatkl #whattoeatkl #tutorial #language #chinese #sgphils🇸🇬🇵🇭 #sgkl #pinoytiktok #creatorsearchinsights #capito...,1515.0,35.0,0.0,0,49.06666666666667,joy,0.98790180683136,2024-05-31,0.0,2.31,0.0,0,323.0,4.68,"['kopi', 'siew', 'dai', 'kape', 'evaporated', 'milk']",3,singapore_good_food
7375326301042904338,https://www.tiktok.com/@shawnlemuel/video/7375326301042904338,2024-06-01 08:33:00,"This might be the only Chinese Dessert store in 1 Utama 😂, hence calling it the best chinese dessert in 1 Utama may not be entirely wrong😛 After an hour of malling and getting a haircut, the usual out...",1523.0,37.0,0.0,0,10.633333333333333,joy,0.9988585710525512,2024-06-01,0.0,2.43,0.0,1,322.0,4.72,"['chinese', 'dessert', 'store', 'utama', 'call', 'good', 'chinese', 'dessert', 'utama', 'wrong', 'hour', 'malle', 'get', 'haircut', 'usual']",2,singapore_good_mookata
7375761669374397703,https://www.tiktok.com/@shawnlemuel/video/7375761669374397703,2024-06-02 12:42:00,Save na ito para maalala kung saan mag gimik next time when in SG #shawndabi #donlechon #planadessert #sgfoodie #sgfoodies #whattoeat #whattoeatsg #sgphils🇸🇬🇵🇭 #sgphtiktokers🇸🇬🇵🇭 #creatorsearchinsight...,969.0,40.0,5.0,0,84.9,joy,0.9599329233169556,2024-06-02,0.0,4.64,8.0,1,321.0,3.01,"['save', 'ito', 'para', 'maalala', 'kung', 'saan', 'mag', 'gimik', 'time']",9,snack_thank_singapore
7376128672220155154,https://www.tiktok.com/@shawnlemuel/video/7376128672220155154,2024-06-03 12:26:00,Anyone else looking for the best filipino lechon in SG? #shawndabi #sgfoodie #sgfoodies #whattoeat #whattoeatsg #sgphils🇸🇬🇵🇭 #lechon @DON LECHON,41000.0,599.0,66.0,0,17.433333333333334,joy,0.9662962555885316,2024-06-03,0.0,1.62,9.08,0,320.0,127.73,"['look', 'good', 'filipino', 'lechon', 'lechon']",5,good_singapore_lechon
7376501331453906194,https://www.tiktok.com/@shawnlemuel/video/7376501331453906194,2024-06-04 12:32:00,Eto na ang first and last video guide kung paano mag order ng kape! What next kaya? #shawndabi #sgfoodie #sgfoodies #whattoeat #creatorsearchinsights #whattoeatsg #sgphils🇸🇬🇵🇭 #kape #kapetayo #kopi,838.0,35.0,9.0,6,111.63333333333334,joy,0.9410757422447203,2024-06-04,5.37,5.25,3.89,0,319.0,2.62,"['eto', 'ang', 'video', 'guide', 'kung', 'paano', 'mag', 'order', 'kape', 'kaya']",1,mala_follow_grille
7376798205268200722,https://www.tiktok.com/@shawnlemuel/video/7376798205268200722,2024-06-05 07:44:00,Matcha Cacao Bing Soo: 🍵🍫 Or Avocado Bing Soo: 🥑🍧 ??? #shawndabi #sgfoodie #sgfoodies #whattoeat #whattoeatsg #planadessertcafe @PlanAdessert,1228.0,32.0,3.0,1,11.4,joy,0.9958578944206238,2024-06-05,8.77,2.85,10.67,0,318.0,3.85,"['matcha', 'cacao', 'bing', 'soo', 'avocado', 'bing', 'soo']",5,good_singapore_lechon
7377292918182137096,https://www.tiktok.com/@shawnlemuel/video/7377292918182137096,2024-06-06 15:44:00,Paano hindi maligaw sa Singapore? #shawndabi #howto #ofw #OFWSINGAPORE #ofwlifereels #ofwlife #mrt #singapore #sgphils🇸🇬🇵🇭 #sgphtiktokers🇸🇬🇵🇭 @Lai Lai Taiwan Dining,885.0,24.0,0.0,0,83.0,joy,0.9955732822418212,2024-06-06,0.0,2.71,0.0,0,317.0,2.78,"['paano', 'hindi', 'maligaw', 'singapore', 'lai', 'taiwan', 'dining']",2,singapore_good_mookata
7377614223679048978,https://www.tiktok.com/@shawnlemuel/video/7377614223679048978,2024-06-07 12:31:00,"The broth is flown in from taiwan, the noodles are bespoke and wxclusively hand made, the beef is marinated and cooked for many hours, and the pankcake is oh so good 🤤#shawndabi #sgphils🇸🇬🇵🇭 #sgphtikt...",959.0,41.0,0.0,0,30.8,joy,0.9806625247001648,2024-06-07,0.0,4.28,0.0,0,316.0,3.03,"['broth', 'fly', 'taiwan', 'noodle', 'bespoke', 'hand', 'beef', 'marinated', 'cook', 'hour', 'pankcake', 'good']",5,good_singapore_lechon
7378745248480070920,https://www.tiktok.com/@shawnlemuel/video/7378745248480070920,2024-06-10 13:40:00,Sa wakas alam na namin kung ano ang omakase. Every week they fly their stock from Japan kaya rest assured na fresh and japanese ang ingredients. Salamat ulit pare @RodTrip (Rodel) make sure na i follo...,967.0,27.0,4.0,0,86.3,joy,0.8316867351531982,2024-06-10,0.0,3.21,6.75,0,313.0,3.08,"['wakas', 'alam', 'namin', 'kung', 'ano', 'ang', 'omakase', 'week', 'fly', 'stock', 'japan', 'kaya', 'rest', 'assure', 'fresh', 'japanese', 'ang', 'ingredient', 'salamat', 'ulit', 'pare', 'rodel', 'sure', 'follo']",2,singapore_good_mookata
7379098424739777800,https://www.tiktok.com/@shawnlemuel/video/7379098424739777800,2024-06-11 12:30:00,Naalala niyo pa ang golden mile complex? Ito na sila 24 hours po sila at masarap kainan subalit katabi ang swimming pool at good vibes naman Medyo mainit nga lang kaya kunin niyo yung may kaharap ng e...,1139.0,33.0,2.0,0,28.633333333333333,anger,0.2915484607219696,2024-06-11,0.0,3.07,16.5,0,312.0,3.64,"['naalala', 'niyo', 'ang', 'golden', 'mile', 'complex', 'ito', 'sila', 'hour', 'sila', 'masarap', 'kainan', 'subalit', 'katabi', 'ang', 'swimming', 'pool', 'good', 'vibe', 'naman', 'medyo', 'mainit', 'nga', 'lang', 'kaya', 'kunin', 'niyo', 'yung', 'kaharap']",3,singapore_good_food
7379462164207127826,https://www.tiktok.com/@shawnlemuel/video/7379462164207127826,2024-06-12 12:02:00,Napaka affordable po na seafood buffet. Try niyo. Ito ay @金多宝火锅 Jackpot Hotpot $26.80 lang siya! Tapos seafood buffet na. Gamit nila Copper Pot na medyo nakakatakot tignan pero masarap naman ang labas...,901.0,33.0,0.0,0,44.96666666666667,joy,0.9365938305854796,2024-06-12,0.0,3.66,0.0,0,311.0,2.89,"['napaka', 'affordable', 'seafood', 'buffet', 'try', 'niyo', 'ito', 'jackpot', 'hotpot', 'lang', 'siya', 'tapos', 'seafood', 'buffet', 'gamit', 'nila', 'copper', 'pot', 'medyo', 'nakakatakot', 'tignan', 'pero', 'masarap', 'naman', 'ang', 'labas']",1,mala_follow_grille
7379815073314819335,https://www.tiktok.com/@shawnlemuel/video/7379815073314819335,2024-06-13 10:51:00,"Nanonood ka ba ng Dreaming of a Freaking Fairytale? Eto na ang baon mo habang nag netflix ka. From $5.90 to $7.90, affordable siya. Pa-initin mo na lang bago mo simulan para sumarap pa lalo😋😋 Sa IMM p...",955.0,47.0,5.0,1,22.566666666666663,anger,0.6047672033309937,2024-06-13,4.43,5.45,9.4,0,310.0,3.07,"['nanonood', 'dream', 'freaking', 'fairytale', 'eto', 'ang', 'baon', 'habang', 'nag', 'netflix', 'affordable', 'siya', 'painitin', 'lang', 'bago', 'simulan', 'para', 'sumarap', 'lalo', 'imm']",7,minute_christmas_idea
7379948911575715079,https://www.tiktok.com/@shawnlemuel/video/7379948911575715079,2024-06-13 19:31:00,Na miss mo na ba mag ihaw? Baka para sa iyo ito: @Ryo Yakiniku Malapit sa Tai Seng MRT. Try niyo ganitong dipping combo: Egg -> Chilli -> Teriyaki Yung kanin talaga masarap… nakukuha ng buo ng chopsti...,942.0,25.0,1.0,0,24.5,joy,0.9532775282859802,2024-06-13,0.0,2.76,25.0,0,310.0,3.03,"['miss', 'mag', 'ihaw', 'baka', 'para', 'iyo', 'ito', 'yakiniku', 'malapit', 'tai', 'seng', 'mrt', 'try', 'niyo', 'ganitong', 'dipping', 'combo', 'egg', 'chilli', 'teriyaki', 'yung', 'kanin', 'talaga', 'masarap', 'nakukuha', 'buo', 'chopsti']",4,bak_teh_kut
7380204057333402898,https://www.tiktok.com/@shawnlemuel/video/7380204057333402898,2024-06-14 12:01:00,Halika dito para makita mo ang lumilipad na isda 😂 (teka frying pala hindi flying lol) Kakaiba talaga kasi fish and chips ay british naman talaga pero may japanese inspiration yung ito… naka yuzu sauc...,969.0,36.0,2.0,2,79.06666666666666,joy,0.9149854779243468,2024-06-14,2.53,3.92,18.0,0,309.0,3.13,"['halika', 'dito', 'para', 'makita', 'ang', 'lumilipad', 'isda', 'teka', 'fry', 'pala', 'hindi', 'fly', 'lol', 'kakaiba', 'talaga', 'kasi', 'fish', 'chip', 'british', 'naman', 'talaga', 'pero', 'japanese', 'inspiration', 'yung', 'ito', 'naka', 'yuzu', 'sauc']",7,minute_christmas_idea
7380646123830136082,https://www.tiktok.com/@shawnlemuel/video/7380646123830136082,2024-06-15 16:36:00,Sana makatulong po kasi maraming nagtatanong tungkol sa topic na ito. #shawndabi #kaiser #sgphils🇸🇬🇵🇭 #singapore #pr #ofw,937.0,27.0,1.0,18,277.0,joy,0.9920405745506288,2024-06-15,6.5,2.99,27.0,1,308.0,3.03,"['sana', 'makatulong', 'kasi', 'maraming', 'nagtatanong', 'tungkol', 'topic', 'ito']",8,follow_kitchen_power
7381102153315749138,https://www.tiktok.com/@shawnlemuel/video/7381102153315749138,2024-06-16 22:06:00,Minsan kailangan din mag relax at mag enjoy! #shawndabi #sgphils🇸🇬🇵🇭 #sgphtiktokers🇸🇬🇵🇭 #jb #johorbahru,941.0,44.0,1.0,3,76.1,joy,0.9802671670913696,2024-06-16,3.94,4.78,44.0,1,307.0,3.06,"['minsan', 'kailangan', 'din', 'mag', 'relax', 'mag', 'enjoy']",1,mala_follow_grille
7381291984780152082,https://www.tiktok.com/@shawnlemuel/video/7381291984780152082,2024-06-17 10:22:00,"Kung mapadaan po kayo sa Satay By The Bay, daanan niyo din po ang Chickata by the bay by @Chice Halal Chickata🇸🇬🏆 Meron din po silang outlet sa Vision Exchange Credits to @Josephine | UGC Singapore fo...",1287.0,33.0,1.0,3,89.16666666666667,joy,0.9767441749572754,2024-06-17,3.36,2.64,33.0,0,306.0,4.19,"['kung', 'mapadaan', 'kayo', 'satay', 'bay', 'daanan', 'niyo', 'din', 'ang', 'chickata', 'bay', 'halal', 'chickata', 'meron', 'din', 'silang', 'outlet', 'vision', 'exchange', 'credit', 'ugc', 'singapore']",3,singapore_good_food
7381755979660119314,https://www.tiktok.com/@shawnlemuel/video/7381755979660119314,2024-06-18 16:23:00,Is this the most affordable late night supper spot in geylang? #shawndabi #sgfoodie #sgfoodies #wheretoeatsg #whattoeatsg #spacebox #geylang #loklok #skewers #supper #singapore,1643.0,27.0,1.0,0,19.23333333333333,joy,0.7790511250495911,2024-06-18,0.0,1.7,27.0,0,305.0,5.37,"['affordable', 'late', 'night', 'supper', 'spot', 'geylang']",9,snack_thank_singapore
7382063529609792776,https://www.tiktok.com/@shawnlemuel/video/7382063529609792776,2024-06-19 12:16:00,"The Telegraph is a chill, all-day dining experience located at Guoco Midtown! Here's what we had: ✅ Lettuce Beef Bulgogi ✅ Shakshuka ✅ Truffle Prawn Alfredo (This was super good) ✅ Hazel ✅ Telegraph L...",1264.0,56.0,2.0,0,49.4,joy,0.9789180159568788,2024-06-19,0.0,4.59,28.0,0,304.0,4.14,"['telegraph', 'chill', 'allday', 'dining', 'experience', 'locate', 'guoco', 'midtown', 'here', 'lettuce', 'beef', 'bulgogi', 'shakshuka', 'truffle', 'prawn', 'alfredo', 'good', 'hazel', 'telegraph']",5,good_singapore_lechon
7382769408814353671,https://www.tiktok.com/@shawnlemuel/video/7382769408814353671,2024-06-21 09:55:00,Is this the best mookata in orchard towers? What you can expect: ✅1st mookata in Singapore. ✅Authentic Thai Mookata experience. ✅Fresh ingredients and traditional Thai flavors. ✅Unique dining experien...,2357.0,57.0,4.0,0,66.2,anger,0.5686886310577393,2024-06-21,0.0,2.59,14.25,0,302.0,7.78,"['good', 'mookata', 'orchard', 'tower', 'expect', '1st', 'mookata', 'singapore', 'authentic', 'thai', 'mookata', 'experience', 'fresh', 'ingredient', 'traditional', 'thai', 'flavor', 'unique', 'dining', 'experien']",2,singapore_good_mookata
7383158745724964114,https://www.tiktok.com/@shawnlemuel/video/7383158745724964114,2024-06-22 11:06:00,🗺🥓 International Buffet! ✅ Seafood ✅ Local Delights (There was a laksa noodle bar ✅ Mookata ✅ Western Breakfast ✅ Hotpot New prices wef Friday 7th June 2024 @ Overeat Marina One Weekdays Monday-Thursd...,12000.0,177.0,2.0,0,54.03333333333334,anger,0.8173443675041199,2024-06-22,0.0,1.49,88.5,1,301.0,39.74,"['international', 'buffet', 'seafood', 'local', 'delight', 'laksa', 'noodle', 'bar', 'mookata', 'western', 'breakfast', 'hotpot', 'new', 'price', 'wef', 'friday', '7th', 'june', 'overeat', 'marina', 'weekday', 'mondaythursd']",2,singapore_good_mookata
7383502975563468039,https://www.tiktok.com/@shawnlemuel/video/7383502975563468039,2024-06-23 09:22:00,🇵🇭Filipino Food Cravings Satisfied 🤤 ✅ Bulalo ✅ Kare-kare ✅ Pakbet ✅ Kwek Kwek ✅ Mango Graham ✅ Leche Flan ✅ Fruit Salad ✅ Mango Graham Big shout out and thanks to Kuya Dom and Team for the great time...,1466.0,62.0,14.0,0,68.5,surprise,0.8730977773666382,2024-06-23,0.0,5.18,4.43,1,300.0,4.87,"['filipino', 'food', 'craving', 'satisfy', 'bulalo', 'karekare', 'pakbet', 'kwek', 'kwek', 'mango', 'graham', 'leche', 'flan', 'fruit', 'salad', 'mango', 'graham', 'big', 'shout', 'thank', 'kuya', 'dom', 'team', 'great', 'time']",1,mala_follow_grille
7383930303481384210,https://www.tiktok.com/@shawnlemuel/video/7383930303481384210,2024-06-24 13:00:00,🇲🇾Is this the best penang chinese dessert in singapore?🤤 ✅ Almond Sesame Paste ✅ Beancurd Grass Jelly with tapioca balls ✅ Mango king snow ice ✅ Premium strawberry yoghurt snow ice ✅ Premium durian ch...,13000.0,323.0,13.0,0,72.5,joy,0.9800199270248412,2024-06-24,0.0,2.58,24.85,0,299.0,43.33,"['good', 'penang', 'chinese', 'dessert', 'singapore', 'almond', 'sesame', 'paste', 'beancurd', 'grass', 'tapioca', 'ball', 'mango', 'king', 'snow', 'ice', 'premium', 'strawberry', 'yoghurt', 'snow', 'ice', 'premium', 'durian']",9,snack_thank_singapore
7384124178527522055,https://www.tiktok.com/@shawnlemuel/video/7384124178527522055,2024-06-25 01:33:00,🇵🇭Is this the best manukan grille in singapore?🤤 ✅ Pecho ✅ Cansi ✅ Grilled Bangus ✅ Sisig ✅ Salted Egg Salad … and so much more! Grand opening today 🎉🥳 @JT's Manukan Grille 📍Lucky Plaza Basement 1 #fo...,34000.0,1163.0,99.0,0,85.63333333333334,joy,0.9817745685577391,2024-06-25,0.0,3.71,11.75,0,298.0,113.71,"['good', 'manukan', 'grille', 'singapore', 'pecho', 'cansi', 'grill', 'bangus', 'sisig', 'salt', 'egg', 'salad', 'grand', 'opening', 'today', 'manukan', 'grille', 'lucky', 'plaza', 'basement']",2,singapore_good_mookata
7385067410295901458,https://www.tiktok.com/@shawnlemuel/video/7385067410295901458,2024-06-27 14:33:00,Surprising to see this given the economy 🤯 #chickenrice #havelock #affordable #singapore #shrinkflation,951.0,35.0,5.0,0,22.666666666666668,anger,0.2915484607219696,2024-06-27,0.0,4.21,7.0,0,296.0,3.2,"['surprising', 'give', 'economy']",8,follow_kitchen_power
7386890517058981138,https://www.tiktok.com/@shawnlemuel/video/7386890517058981138,2024-07-02 12:27:00,Is this the best Hong Kong Style Eatery along Killiney Road?🤤 ✅ Sweet & Sour Pork Gems ✅ Wok Hei Fried Rice with Pork Crunchies ✅ White Surf Clams in Savoury Tonkotsu Broth ✅ Roast Duck Curry Mama ✅ M...,792.0,25.0,5.0,3,149.3,love,0.8221452832221985,2024-07-02,2.01,3.79,5.0,0,291.0,2.71,"['good', 'hong', 'kong', 'style', 'killiney', 'road', 'sweet', 'sour', 'pork', 'gem', 'wok', 'hei', 'fry', 'rice', 'pork', 'crunchie', 'white', 'surf', 'clams', 'savoury', 'tonkotsu', 'broth', 'roast', 'duck', 'curry', 'mama']",0,singapore_udon_pork
7386983965166456071,https://www.tiktok.com/@shawnlemuel/video/7386983965166456071,2024-07-02 18:30:00,🇵🇭Is this the best Filipino Food in Toa Payoh?🤤 @J n J Foodhub ✅ Tapa ✅ Lumpiang Shanghai ✅ Bulalo ✅ Fried Bangus ✅ Pares Overload ✅ Chorizo Breakfast Set ✅ Lechong Kawali … and so much more! Visit to...,2979.0,58.0,9.0,0,95.63333333333334,joy,0.7789989113807678,2024-07-02,0.0,2.25,6.44,0,291.0,10.2,"['good', 'filipino', 'food', 'toa', 'payoh', 'foodhub', 'tapa', 'lumpiang', 'shanghai', 'bulalo', 'fry', 'bangus', 'pare', 'overload', 'chorizo', 'breakfast', 'set', 'lechong', 'kawali', 'visit']",6,let_singapore_feature
